coroner_concerns,coroner_name,reff_id,report_sent_to
"<td class=""govuk-table__cell""><strong>CORONERS CONCERNS</strong><br>During the course of the inquest the evidence revealed matters giving rise to concern. In my opinion there is a risk that future deaths will occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br><br>The MATTERS OF CONCERN in relation to on-line prescribing are as follows:<br>(1)   Whilst each individual pharmacy had in-house safety checks to safeguard against over­ prescribing by their own pharmacy, there is no integrated system in place which would alert a prescriber to prescriptions that have been dispensed by other on-line pharmacies. As a result, it is currently possible for a patient to obtain excessive quantities of medication by simply placing multiple orders with different on-line pharmacists.<br> <br>(2)   There is no requirement for the on-line pharmacies to share information with the patient’s GP. This means that, in the absence of the patient’s consent to share information, the online prescriber is reliant on the accuracy and truthfulness of the history provided by the patient.<br> <br>(3)   Lack of information sharing also creates a risk that a GP or Pharmacist Prescriber may unwittingly prescribe a medication that is contraindicated with a medication that has been dispensed through an on-line pharmacy.<br> <br>The MATTERS OF CONCERN in relation to the provision of mental health care on Griffin Ward are as follows: <br>(1)  The Recovery &amp; Discharge Plans contained inaccurate information regarding Ania’s consent to share information with her mother. The evidence was that this was an entry made in error in June 2020 and was not picked up by any of the nurses who updated the Recovery &amp; Discharge Plan over the subsequent 11 months.<br> <br>(2)   The Recovery &amp; Discharge Plans did not address the risks associated with Ania’s procurement of Propranolol from on-line pharmacies. The evidence was that an update of the Recovery &amp; Discharge Plan involved members of nursing staff simply adding a note that the overdoses had taken place. The Plan did not show that any meaningful thought had been given to addressing the particular <strong>risk </strong>associated with the procurement of on-line medication.<br> <br>(3) Mandatory refresher training on basic aspects of nursing care such as record keeping, searches, care-planning, undertaking pre- and post-leave assessments and confidentiality is not provided to staff. <br><br>(4) There is no requirement for the outcome of negative personal searches to be documented in the records and consequently there is no ability to effectively audit whether searches are taking place and the treating team are unable to assess a patient’s level of compliance with rules around bringing contraband items onto the ward.<br><br>(5) Searches undertaken of Ania’s room following the overdoses on 10 March and 5 June 2021 were ineffective and did not uncover the Propranolol that Ania had been stockpiling.<br><br>(6) Documentation on which 1:5 observations are recorded does not evidence that a check has taken place every 5 minutes. Instead the current documentation, simply requires one signature per hour. There is therefore no mechanism by which observations can be effectively audited.<br><br>(7) There is no requirement to make a separate entry evidencing that a post-leave assessment has been undertaking. The post-leave assessments are currently subsumed within Day Notes and do not clearly state whether an assessment was undertaken, what was discussed and the outcome of the assessment.</td>",,,
"<td class=""govuk-table__cell""><strong>CORONER’S CONCERNS</strong><br>During the course of the inquest the evidence revealed matters giving rise to concern. In my opinion there is a risk that future deaths will occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br> <br>The <strong>MATTERS OF CONCERN </strong>are as follows. <br>(1)  People are being taken into Police custody, some distance from their home address, without having any money or means of communicating with family, or ready access to transport from the custody suite, to their home address.<br><br>(2) It is requested that the position is reviewed as to what arrangements might be made to facilitate the return of people to their home address from the custody suite.</td>",,,
"<td class=""govuk-table__cell""><strong>CORONER’S CONCERNS</strong> <br>During the course of the inquest the evidence revealed matters giving rise to concern. In my opinion there is a risk that future deaths will occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br><br> The MATTER OF CONCERN is as follows:<br><br>The Commission for Human Medicine (CHM) established an lsotretinoin Expert Working Group (IEWG) in response to concerns about psychiatric events. The IEWG considered oral and written evidence over 2020 and 2021. The findings and recommendations of the IEWG were presented in a report to the CHM at the end of 2021 and include a recommendation which relates to prescribing for patients under the age of 18. <strong> </strong><br><br> It is now over a year since the IEWG report was completed and the recommendations have still not been implemented. In that time there have been 45 adverse lsotretinion events reported to the Medicines Healthcare products Regulatory Agency (MHRA) comprising of 81 psychiatric adverse events, one of which was an attempted suicide. The Court heard that a second working group is required to consider how to implement the IEWG recommendations and that this group has yet to meet.</td>",,,
"<td class=""govuk-table__cell""><strong><u>CORONER’S CONCERNS</u></strong><br>During the course of the inquest the evidence revealed matters giving rise to concern. In my opinion there is a risk that future deaths could occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br><br>The <strong>MATTERS OF CONCERN </strong>are as follows. <br>1. During the course of the inquest reference was made to the National Institute for Clinical Excellence (NICE) guidance “Autistic Spectrum disorder in under 19s: support and management.” Published on 28 August 2013 and in particular paragraph 1.1.4 which states that “<em>Local autism teams should ensure that every child or young person diagnosed with autism has a case manager or key worker to manage and coordinate treatment, care, support and transition to adult care in line with the NICE guideline on autism in children and young people (covering identification and diagnosis).</em>” Stefan did not have a case manager or key worker.<br><br>2. I am unable to say if the lack of a case manager or key worker caused or contributed more than minimally to Stefan’s death but had one been available they may have been able to assist Stefan and his family to navigate the services available which in turn may have led to intervention which may have made a difference. I am prohibited from returning a conclusion which comments on issues where there is no clear causal link with the death however the Coroner’s and<br>Justice Act 2009 creates a duty on Coroners to report an issue which gives rise to a concern which may lead to future deaths.<br><strong> </strong><br>3. I asked for further evidence on the provision of case managers/key workers in accordance with the NICE guidance after the inquest from North East London Foundation Trust and from Kent and Medway Integrated Care Board. It is clear from the evidence provided that such a service is only provided to those under 19 year olds who have both a learning disability and/or a diagnosis of autism and are at risk of admission to a mental health hospital or where there is a significant sudden deterioration in the community and the multi disciplinary team has not been responsive. The lowest level of service outlined in reply to the court indicated that referrals could be made to a key worker to sign post families not that they would have a key worker allocated to them. This sets the bar at a level which means a large number of young people with a learning disability and/or autism would not have a key worker nor would they be expected to have one.<br><br>4. In the evidence provided it was outlined that <em>“Keyworkers will make sure that these children, young people and families get the right support at the right time. They will make sure that local systems are responsive to fully meeting the young people’s needs in a joined-up way and that whenever it is possible to provide care and treatment in the community with the right support this becomes the norm.” </em>If every autistic child or young person had a key worker this would enable them or their family the opportunity to liaise with their key worker rather than having to try to navigate services themselves. This, in turn, may prevent others from encountering the issues faced by Stefan’s family and ultimately prevent future deaths.</td>",,,
"<td class=""govuk-table__cell""><strong><u>CORONER’S CONCERNS</u></strong><br>During the course of the inquest the evidence revealed matters giving rise to concern. In my opinion there is a risk that future deaths will occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br> <br>The <strong>MATTERS OF CONCERN </strong>are as follows. <br>(1)    Continued staffing pressures within Primary Mental Health Services resulting in assessment delays and waiting lists for support e.g the waiting list for LPMHSS counselling remains at 4 – 6 months. There was no evidence that the waiting list would improve moving forward<br> <br>(2)    Whilst awaiting counselling, the only interim support available to patients that are assessed as mild or low risk, are services that come with a requirement to self-refer, despite lack of motivation being a common symptom. The LPMHSS does not have a standardised process for referring low risk patients for interim support and no interim contact or monitoring is offered or arranged (unless patients have self-referred to an organisation providing such services).</td>",,,
"<td class=""govuk-table__cell""><strong>CORONER’S CONCERNS</strong><br>During the course of the investigation my inquiries revealed matters giving rise to concern. In my opinion there is a risk that future deaths could occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br><strong> </strong><br>The <strong>MATTERS OF CONCERN </strong>are as follows:<br>Evidence was heard from police officers from both the Metropolitan Police and Suffolk Constabulary.<br><br>The officers provided evidence of the details they respectively held regarding the missing person investigation surrounding Anthony’s disappearance from London and subsequent death.<br><br>It was clear that crucial information (that Anthony had a rope in his possession, and a collapsible bicycle providing a secondary form of transport) was not passed between the Metropolitan Police and Suffolk Constabulary.<br><strong> </strong><br>It was heard that there was no set format, or prescribed information requirements to be shared by officers reporting missing persons between one force and another. Investigating officers in the Metropolitan police spoke to the Suffolk Constabulary control room, whose staff logged what they were told onto the CAD record. This information was then relayed to the officers on the ground.<br><strong> </strong><br>Witnesses in this case stated that there is no standardised information sharing requirement or protocol for cross border missing persons investigations (including missing persons with suicidal ideation).<br><strong> </strong><br>I am concerned that, as there is no standardised information sharing requirements or protocols in such cases, in the future a force receiving details of a suicidal missing person may also not be informed that an individual has taken a means of suicide with them. In addition, other important information that may assist in the search for that person may also not be passed.</td>",,,
"<td class=""govuk-table__cell""><strong><u>CORONER’S CONCERNS</u></strong><br>During the course of the inquest the evidence revealed matters giving rise to concern. In my opinion there is a risk that future deaths will occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br><br>The <strong>MATTERS OF CONCERN </strong>are as follows. <br>(1)   Essex Partnership NHS Foundation Trust staff immediate emergency response was not followed:<br>a.     pinpoint alarms were not activated immediately on finding Sharon Langley unresponsive<br><em> </em><br>b.     there was a delay calling the ambulance and basic key information about the type of the emergency was not relayed:<br><em> </em><br>i.  by qualified nurses who made the 999 calls, or<br>ii. to paramedics on attendance<br><em> </em><br>c.     there was a delay informing the site co-ordinator of the emergency even though she was based on the ward and there was a lack of co- ordination of the emergency resulting in the ambulance being called a second time by the site co-ordinator<br><em> </em><br>d.     staff trained in basic life support did not assist the two nurses who were attempting to resuscitate Sharon Langley<br><br>There was a difference in the safety measures fitted to the bathroom door on the adjoining Stort Ward that had a self-closure mechanism at the time of Sharon’s death. This mechanism has now been fitted to Chelmer Ward. There is a concern that safety information is not shared across the Trust and known risks are not mitigated appropriately.<br>(3) The Trust was on notice of issues on Chelmer ward with doors to high- risk areas not closing that included the Staff Room and Patient Storeroom.<br><br>a.     At the time of Sharon’s death, the mitigation on the ward was for staff to push doors to see if they were locked, this was action even though evidence was heard that these doors had keylocks and staff had keys that could have been used.<br>b.     The Patient Storeroom contains items removed from patients as they pose a significant self-harm risk and/or suicide.<br>c.     Staff Room that contains items that pose a risk to patients<br><br>Self-closure mechanisms have not been fitted to these doors in a high- risk environment of a secure psychiatric ward even though the risk is known. Evidence was heard from patient safety that it is sufficient to have maintenance manually adjust doors if there are closure issues.<br><br>(4)   Chelmer Ward staff did not always report door closure issues either on the ward to the Nurse in Charge or to maintenance. Following the death of Sharon Langley there has been no training on how to report door closure issues reported.<br><em> </em><br>(5)   Evidence was heard that the bath plug was required to be kept in the ward office when not in use as the bathroom was a high-risk area. There was no evidence that staff had to obtain this from the office on the day Sharon Langley died. There still appears to be confusion around the requirement.<br><em> </em><br>(6)   There is concern about the reliability of the Trust investigation and how the Trust learns lessons. The investigation report did not:<br><em> </em><br>a.     scrutinise the movements of staff even though the door logs were available or raise any issues for further investigation<br>b.     raise any issues around the bath plug or where it should be kept<br>c.     investigate concerns raised around the Trust staff emergency response or failure to provide basic information on the incident to paramedics<br><em> </em><br>(7) The Trust investigation author changed the conclusion of his report during the inquest when he received statements provided by staff that were not requested and contained timing information that in evidence staff stated they did not know.<br><em> </em><br>(8) Quality of record keeping was not deemed to be appropriate by senior staff during evidence:<br><em> </em><br>a.     Significant examples of cut and paste including out-of-date risk information at all grades of ward staff, and<br>omissions in multi-disciplinary decision-making and risk of self-harm with no rationale for the level of observations set for the patient and a plan for how risks should be managed</td>",,,
"<td class=""govuk-table__cell""><strong><u>CORONER’S CONCERNS</u></strong><br>During the course of the inquest the evidence revealed matters giving rise to concern. In my opinion there is a risk that future deaths will occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br><em> </em><br>The <strong>MATTERS OF CONCERN </strong>are as follows. <br>(1)   Molly had a delayed diagnosis of Autism. Molly was diagnosed during her detention at the St. Aubyn Centre when she experienced a mental health crisis and detained under the Mental Health Act.<br><em> </em><br>(2)   There was insufficient assessment for discharge planning purposes of the impact of Molly’s recent diagnosis of Autism by Essex Partnership NHS Foundation Trust<br><em> </em><br>(3)   There was insufficient consideration given to the impact of Molly’s delayed diagnosis of Autism on her chronic high risk of suicide in her discharge and discharge planning in a background of Molly not accepting her diagnosis.<br><br>(4)   Lack of escalation to Essex County Council when there was a failure to respond to requests for assessment and attendance at discharge planning meetings and the key worker/care co-ordinator carrying too heavy a workload as a consequence.<br><em> </em><br>(5)   Essex County Council did not:<br>a.   act on appropriate referrals to social care by Essex Partnership NHS Trust<br>b.  conduct required assessments of Molly during her detention<br>did not appoint a social worker until after Molly was discharged<em> </em><br>There was a lack of understanding of the impact of Molly’s detention on her right to assessment as a child in need and how this changed during her detention under the Mental Health Act.<br><em> </em><br>(6)   A lack of understanding of section 117 Mental Health Act rights and potential for consideration for entitlements to meet Molly’s needs related to her mental health disorder, by Essex County Council:<br>a.     compelling Molly to choose between family members as part of her discharge planning and then as a consequence changing Molly’s status during her detention from homeless.<br>b.     Lack of assessment for any s117 needs to facilitate discharge<br>Lack of appreciation of the impact of Molly’s autism diagnosis in a background of chronic suicide risk on decision-making and Molly’s potential to understand the decisions being made.</td>",,,
"<td class=""govuk-table__cell""><strong>CORONER’S CONCERNS</strong><br>The <strong>MATTERS OF CONCERN </strong>are:<br>-Zachary had a history of mental illness from childhood. His diagnosed conditions of Autistic Spectrum Disorder (ASD) and Emotionally Unstable Personality Disorder required care tailored to his neurodiverse needs. Concern was expressed by two Consultant Psychiatrists who cared for him in life, and the Court appointed Expert Consultant Psychiatrist, regarding the lack of consideration for those with neurodiverse conditions in the care options available, and the lack of availability of appropriate therapies;<br><br>– Inpatient mental health units adversely affect those with neurodiverse conditions since they require calm and structure. There are no inpatient options tailored to patients with neurodiverse conditions presenting in acute crisis;<br><br>– Home Treatment Teams do not offer continuity of staff or set appointment times, as they are a crisis team allocated according to demand. This stability is required by those suffering from ASD;<br><br>– There is a lack of availability of psychological interventions, being the main treatment for neurodiverse conditions, including art therapy, Dialectical Behaviour Therapy (DBT) and Systems Training for Emotional Predictability and Problem Solving (STEPPS) (Zachary was placed on a waiting list)<br><strong> </strong><br>Consideration should be given to whether any steps can be taken to address the above concerns.</td>",,,
,Coroner name: Penelope Schofield,Ref: 2022-0398,
,Coroner name: Louise Hunt,Ref: 2022-0406,
"<td class=""govuk-table__cell""><strong>CORONER’S CONCERNS</strong><br>During the course of the investigation my inquiries revealed matters giving rise to concern. In my opinion there is a risk that future deaths could occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br> <br>The <strong>MATTERS OF CONCERN </strong>are as follows: (brief summary of matters of concern)<br>1. Emergency Response<br> <br>I heard during the course of the inquest that when an alarm sounded staff would attend the location of the alarm, assess the situation and then go and collect what equipment may be necessary to deal with the emergency.<br> <br>At the time of Samantha’s death there was only 1 emergency bag for the entire hospital (which had 2 wards and separate self-contained flats on the site). This has now been rectified and there is an emergency bag for every ward.<br> <br>Staff partake in a drill and evidence provided to me for the purposes of Regulation 28 showed that response times of staff remain at 2 minutes to a patient’s side.<br> <br>However, I was told that the emergency response still has staff attend a patient, assess and then go and collect the emergency bag, rather than taking it immediately to the patient’s side.<br> <br>I was provided with evidence for the purposes of Regulation 28 by Inmind Healthcare Group which showed, for example, that in December of 2022 there were 64 incidents, 45 of which were self-harm, 2 of which were clinical incidents. 16 resulted in actual harm and a large number of those incidents concerned patients ligating.<br> <br>To continue with an emergency response which delays the provision of life saving equipment to the patients’ side is unsafe and in my opinion could lead to future deaths.<br> <br>The delay in providing CPR to Samantha on balance had no causative effect on her death, but it could for another patient.<br> <br>2. Observation Policy<br> <br>At the time of Samantha’s death observations were conducted and recorded in a predictable and prescriptive way by healthcare staff. The quality of observations recorded at the time of Samantha’s death were such that they did not accord with the expectation of the policy and merely recorded where the patient was and what they were doing.<br> <br>Effective observations were acknowledged as being a vital tool to assess and manage the risk of a patient.<br> <br>Inmind Healthcare Group’s new observation Policy states:<br> <br>‘Observations are a therapeutic intervention aimed at reducing factors which contribute to increased risk and promoting recovery. The use of enhanced observation levels should never be regarded as routine practice…….<br>Observation practice must focus on engaging the person therapeutically and enabling them to address their difficulties constructively. Our interactions must seek to create rapport which allows those in our care to feel valued and safe to share their experiences with us’.<br> <br>Since Samantha’s death changes have been made by Inmind Healthcare Group to their policy and practice, in that observations are now recorded at the precise time they are conducted and are infrequent in their predictability (eg: hourly observation should be conducted once hourly rather than on the hour every hour).<br> <br>Evidence of recent observation records demonstrated that this was now practice.<br> <br>However, there was a disconnect between the new policy and the pre-printed forms being used to record observations; what staff were being instructed to do and what they were recording.  This was confusing and the evidence produced did not support the expectations of the new policy or demonstrate it had become embedded practice. The evidence produced did not support a change in staff recording quality observations, so that whilst precise and intermittent timings were evidenced, beyond the location of the patient or what they were doing, the actual presentation of the patient was not being recorded.</td>",,,
"<td class=""govuk-table__cell""><strong><u>CORONER’S CONCERNS</u></strong><br>During the course of the inquest the evidence revealed matters giving rise to concern. In my opinion there is a risk that future deaths will occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br><em> </em><br>The <strong>MATTERS OF CONCERN </strong>are as follows. –<br>There was a failure at Hull Royal Infirmary to understand the process of implementing Section 5(2) of the Mental Health act 1983 [MHA] (Doctors Holding Power) as well as general uncertainty about its significance and effect. Mollie absconded from the ward whilst apparently under this section. The paperwork for the implementation of this section of the MHA 1983 was in fact not properly completed and hence invalid. Whilst the Hull &amp; East Yorkshire NHS Trust has taken steps to educate doctors about this power, these were only local measures and I believe that all doctors working in England and Wales should be aware of section 5(2) and nurses of their equivalent power pursuant to section 5(4) of the MHA 1983 and that appropriate awareness and training should be given.</td>",,,
"<td class=""govuk-table__cell""><strong>CORONER’S CONCERNS</strong><br>During the course of the investigation my inquiries revealed matters giving rise to concern. In my opinion there is a risk that future deaths could occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br> <br>The <strong>MATTERS OF CONCERN </strong>are as follows:<br>Between his arrival in SACU at 18.37 on 10 July 2020 and his being discovered self suspended with a ligature at 17.45 on 11 July 2020 there, Michael was subject to a 3 man unlock.<br>On the morning of 11 July, a Saturday, there were 3 officers on duty on SACU. This did permit his cell to be unlocked for a meal to be delivered and for a cursory one and a half minute conversation with a nurse that fell short, on her evidence, of an actual medical examination.<br><br>On the afternoon of 11 July there were only one or (briefly) two officers on SACU duty per the staff duty log, albeit, as CCTV footage shows, more officers did attend intermittently for specific tasks. The SACU staff duty log shows only one officer on duty for the whole afternoon to 17.00. In any event medical assessments of Michael were not undertaken at any stage while he was on SACU, the reason being given that he was on three man unlock. It appears that there were never sufficient staff available for a dedicated medical assessment to be undertaken. This notwithstanding that evidence from prison officers and a nurse was that during the course of the afternoon Michale`s presentation had become <em>“</em>angrier<em>” </em>and <em>“</em>bizarre<em>”</em>. In fact, it is now known, he had been ingesting toxic amounts, an unlicensed drug, he had secreted into the prison (his being detected at reception as plugged led him to SACU).         is a highly potent          which effects judgement and lowers inhibitions. The jury subsequently concluded that the absence of medical, and mental health, assessments, and the use of the                           (which was never diagnosed), contributed to the Michael`s death.<br><br>From 17.00, when patrol state commenced, there was clearly only one officer on duty and present. When she discovered Michael self suspended that officer made a perfectly defensible dynamic assessment, electing not to enter the cell unsupported. She made ready to enter for when back up arrived. In the event, partly because there was another discipline incident unfolding on a different wing, this took 2-3 minutes. There were only 16 prison officers available while on patrol state across the entire prison, and they were already at full stretch, and probably beyond it (the Tactical Resources Unit from Doncaster were en route).<br><br>The evidence was that without knowing precisely when Michael self-suspended any such delay could not be held, on a balance of probabilities, to have entered the chain of causation death. However, the fact remains that there was a delay consequent to Michael being on a three man unlock but there being only a single officer available on SACU while in patrol state. It is reasonable to conjecture that this could have made the difference between life and death in this case, and the repetition of these circumstances could well do so in future.<br>In your response dated 15 November 2021 to the Regulation 28 report of HM Assistant Coroner James Thompson of 21 September 2021 following the Inquest into the death of Charlie Brian Todd at HMP Durham, you wrote, amongst other things:<br> <br><em>“</em>There is clear management oversight of the SACU<em>”</em>.<br> <br>This is not what the evidence in the instance case showed. Rather, what it made clear was that:<br> <br>1) the SACU staff log plus CCTV further demonstrated that HMAC Thompson`s point to you that <em>“</em>officers, including officers not posted to SACU, but covering for a shift, were required to allocate various task between themselves on an ad-hoc basis<em>” </em>was an ongoing problem, and this appears to be still ongoing;<br>2)  NOMIS record keeping was unhelpfully sparse (<em>“</em>you would expect more<em>” </em>was the evidence of SACU manager);<br>3)  the daily log was under-utilised as a multi-disciplinary tool, and this appears to be ongoing.<br> <br>You also stated:<br> <br><em>“</em>I am confident that the staffing levels and supervisory arrangements in place are sufficient to deliver all of the SACU`s regime<em>”</em>.<br> <br>This, too, is clearly not the case. Staffing levels remain the same. Safeguarding of prisoners is compromised as a consequence. With a three man unlock imposed, there should be three officers available at all times to ensure safety. Staffing levels at HMP Durham should be increased.</td>",,,
"<td class=""govuk-table__cell""><strong>CORONER’S CONCERNS</strong>   <br>The <strong>MATTERS OF CONCERN </strong>are as follows:  <br><br>1. Lucy Amanda Jones was admitted to Talygarn Ward at The County Hospital Pontypool in December 2019 under Section 2 of the Mental Health Act. On discharge from hospital, she was placed on the waiting list for Cognitive Behavioural Therapy (CBT). In evidence provided by her General Practitioner, I was informed that Lucy was still waiting for CBT at the time of her death in March 2022.   <br><br>2. Following Lucy’s death a concise review of the care she had received from the mental health team was undertaken. The review noted that following a consultant review in January 2022, Lucy was due to be followed up in the community within 2 weeks, but that in fact she was not seen again prior to her death. The Community Psychiatric Nurse (CPN) attempted to make contact by phone on only 2 occasions and did not speak to Lucy. The CPN was apparently reassured by Lucy’s housemate, who had no concerns for Lucy.<br><br>No efforts were made to “cold call” when Lucy could not be contacted.</td>",,,
"<td class=""govuk-table__cell""><strong>CORONER’S CONCERNS</strong><br>During the course of the investigation my inquiries revealed matters giving rise to concern. In my opinion there is a risk that future deaths could occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br> <br>The <strong>MATTERS OF CONCERN </strong>are as follows:<br>Sean Duignan was arrested on the 29th May 2021 and taken to Milton Keynes Police Station where he was detained and released under investigation the next day, Sunday 30th. That seems to have been a likely trigger for Sean to take his own life.<br>The next day he was on leave and went to the Luton Airport Police base where the Southern Armoury was located. He was the Armed Response base sergeant.<br>Sean entered the equipment room, where the manual override keys to the armoury were located in a locked box secured by a PIN. Officer [REDACTED] who were present in the equipment room said Sean appeared startled to find them there. He remained cheerful and engaged in cheeky banter [REDACTED] was of the view that Sean entered so that he could access the armoury key.<br>Sean, discovering his access to the override key was blocked asked one of the officers to second him into the armoury. By chance, it was [REDACTED] who agreed and went with Sean to the armoury. She had been given single access by error systems failure some time previously. Sean applied his armoury and entered his PIN. It failed. [REDACTED] and used her card and PIN. Because she was allowed – incorrectly – single access, the door opened and she let Sean in where he retrieved a handgun and ammunition. Had [REDACTED] any other officer at base known that Sean’s access had been restricted she would not, I am<br>certain, have allowed him entry.<br><br>There was a serious failure by senior management to effectively and safely manage the South Base Armoury. All the base officers who gave evidence before me told me the armoury system, which they referred to as Chronicle, repeatedly and randomly failed. These multiple failures were, according to [REDACTED] not communicated effectively to her. She agreed that she did not herself make any further detailed enquiry instead relying on her Operational Inspector to manage the issue and/or to feed back as appropriate.<br>The computerised system controlling the access to the armoury at South Base included a number of different parts including the server, the software, the Chronicle system itself, the card readers etc. The system as a whole repeatedly failed. There was no effective ongoing monitoring of the system. CI Rowley Smith agreed that the<br>system did not work properly and the monitoring system did not work properly. As part of a fail safe to ensure that officers who needed weapons could obtain them if the computerised system failed, an armoury override key was kept in a locked box, secured by a PIN, in the equipment room. All officers giving evidence before me agreed that the PIN number was common knowledge.<br><br>The fact that the PIN number was common knowledge meant potentially that any one of the officers working at the base had unfettered access to the armoury [REDACTED]. The fact that the access was not abused by the officers was due wholly to their trustworthiness and professionalism. On this occasion, Sean sought access to the armoury via the key but was thwarted by both PC being present in the equipment room. Unfettered access to the armoury meant that rogue officers (of whom luckily there were none) could potentially have had access to weapons for the purposes of criminality, suicide (as in Sean’s case) or homicide.<br><br>Overall, I find the lax approach to safety and security in the South Base armoury by senior management, who were responsible, to be extraordinary. [REDACTED] agreed that the armoury was an unsafe environment.<br><br>In the interval between Sean’s death and the Inquest some 18 months later, I was not reassured that effective action had been taken to secure the armoury. Immediately post Inquest some reassurance was provided but gaps remained.</td>",,,
"<td class=""govuk-table__cell""><strong><u>CORONER’S CONCERNS</u></strong><br>During the course of the inquest the evidence revealed matters giving rise to concern. In my opinion there is a risk that future deaths will occur unless action is taken. In the circumstances it is my statutory duty to report to you.<br><br>The <strong>MATTERS OF CONCERN </strong>are as follows. <br>1) [REDACTED] <br>2) [REDACTED] </td>",,,
"<td class=""govuk-table__cell""><strong>CORONER’S CONCERNS</strong><br>During the course of the inquest, the evidence revealed matters giving rise to concern. In my opinion, there is a risk that future deaths will occur unless action is taken. In the circumstances, it is my statutory duty to report to you.<br><strong> </strong><br>The <strong>MATTERS OF CONCERN </strong>are as follows.<br>1.       The ELFT serious incident (SI) review report identified that, although Mr Largin was discharged to the Woodberry Wetlands neighbourhood rehabilitation team from the crisis (i.e. home treatment) team on 25 January 2022, the neighbourhood team did not allocate him to a team member until 3 February.<br>2.       The report also identified that, despite receiving an email from the Homerton University Hospital community rehabilitation team on 2 February, saying that Mr Largin had been seen on 1 February and was still very depressed, the crisis team failed to reassess him or to re-open his case to the crisis team, but instead referred the community team to the neighbourhood team.<br>3.       However, the SI report did not identify that the crisis team member who made the decision on 2 February simply to advise that Mr Largin should be dealt with by the neighbourhood team failed to record any reasons for her decision.<br>4.       The SI reviewer giving evidence in court said that the SI reviewing team had not even spoken to that crisis team member as part of their investigation, let alone fed back to her.<br>5.      He said they did not at the time realise that she still worked for ELFT, though he accepted that it would have been an extremely straight forward matter to find out. The crisis team member’s manager gave evidence that she thought the relevant decision maker had left the team before Mr Largin’s death, so between 3 and 6 February 2022. When I invited that manager to make a call while the inquest was ongoing to check, she later told me that the team member had not left the crisis team until 29 April 2022.<br>6.    It is believed, I was told, that there was a hot de-brief after Mr Largin’s death. However, no notes were made of that and no entry was made on Mr Largin’s medical record.<br>7.     Thus, nobody from ELFT found out what the decision maker’s thinking had been, or what misconceptions she might have had that other staff members might share. The former crisis team member who made the decision still works for ELFT. As far as I could ascertain, her decision making concerning Mr Largin has never been discussed with her by ELFT managers.<br>8.     The SI review also did not identify that members of the crisis team and the neighbourhood team did not share an understanding of how quickly the neighbourhood team aims to make contact with patients, to assist in their decision making about the correct pathway for a patient. In fact, a member of the neighbourhood team itself gave evidence about the response times that, I was told later, was not correct.<br>9.      Finally, the operations lead for the neighbourhood team had great difficulty in giving me clear evidence about whether his team would or could refer a patient back to the crisis team if they felt the circumstances warranted. He demonstrated a lack of clarity on the point that I found very concerning.</td>",,,
,Coroner name:  Catherine Cundy,Ref: 2022-0376,
,Coroner name: Steve Eccleston,Ref: 2022-0372,
,Coroner name: Karen Henderson,Ref: 2022-0386,
,Coroner name: Andre Rebello,Ref: 2022-0381,
,Coroner name: Andrew Cox,Ref: 2022-0393,
,Coroner name: Jeremy Chipperfield,Ref: 2022-0394,
,Coroner name: Kevin McLoughlin,Ref: 2022-0397,
,Coroner name: Simon Fox,Ref: 2022-0356,
,Coroner name: Philip Barlow,Ref: 2022-0355,
,Coroner name: Tom Osborne,Ref: 2022-0364,
,Coroner name: ME Hessel,Ref: 2022-0327,
,Coroner name: Andrew Hetherington,Ref: 2022-0328,
,Coroner name: Kevin McLoughlin,Ref: 2022-0331,
,Coroner name: Christopher Williams,Ref: 2022-0330,
,Coroner name: Graeme Hughes,Ref: 2022-0337,
,Coroner name: Rachael Griffin,Ref: 2022-0332,
,Coroner name: Paul Cooper,Ref: 2022-0339,
,Coroner Area: North Northumberland and South Northumberland,Deceased name: Allan Waddup,
,Coroner name: Guy Davies,Ref: 2022-0353,
,Coroner name: Lorraine Harris,Ref: 2022-0344,
,,Coroner name: Caroline Topping,
,Coroner name: Karen Dilks,Ref: 2022-0292,
,Coroner name: John Ellery,Ref: 2022-0297,
,Coroner name: David Reid,Ref: 2022-0291,
,Coroner name: Nadia Persaud,Ref: 2022-0303,
,Coroner name: Anna Loxton,Ref: 2022-0298,This report is being sent to: NHS England and NHS Improvement
,Coroner name: David Lewis,Ref: 2022-0307,
,Coroner name: Andrew Walker,Ref: 2022-0315,
,Coroner name: Christopher Wilkinson,Ref: 2022-0323,
,Coroner name: Anna Loxton,Ref: 2022-0319,
,Coroner name: Penelope Schofield,Ref: 2022-0247,
,Coroner name: Christopher Murray,Ref: 2022-0256,
,Coroner name: Stephen Nicholls,Ref: 2022-0249,
,Coroner name: Joanne Andrews,Ref: 2022-0278,
,Coroner name: Chris Morris,Ref: 2022-0257,
